Skill Section ID,Skill Section Description,Skill Family ID,Skill Family Description,Skill Group ID,Skill Group Description,Skill ID,Skill Description
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128182,MS AZ-104 MS Azure Administrator
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128231,MS Cybersecurity Architect Expert
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128380,MS Azure Cosmos DB Developer Specialty
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128403,MS DP-500 Azure Ent. Data Analyst Assoc.
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128429,MS Office Specialist Assoc. Office 2019
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128464,MS MB-920 Dynamics 365 Fundamentals ERP
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128469,MS Azure SC-100
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128496,MS AZ-720 Troubleshooting MS AZ Connect.
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128497,MS DP-420 Design & Impl Cloud-Native App
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128633,MS SC-100 Cybersecurity Architect
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128690,MS Excel MO-201: Expert (Office 2019)
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128797,MS Windows 365 Partner Sales Prof.
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128826,MS Microsoft Partner Sales Uni FY23
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128894,MS 220 Troubleshooting MS Exc Online
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128895,MS MO-211 Excel Expert (MS 365 Apps)
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128936,MS PL-500 Power Automate RPA Developer
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128937,MS-102 Microsoft 365 Administrator
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128938,MS MD-102 Endpoint Administrator
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128939,MS-721 Collab Comm Systems Eng
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1128948,MS MB-260 Dyn 365 Cust Data Plat Spec
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1129457,MS MB-340 Dynamics 365 Comm Funct Cons
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1129482,Atos Azure Fundamentals
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1129499,Atos Microsoft SQL Server
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1129501,Atos Microsoft SQL Server
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1129509,Atos ASP.NET MVC and Entity Framework
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1129516,Atos MS SQL Server Basics
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1130304,Eviden MS Advance Power BI
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1130308,Eviden MS Azure AI Fundamentals
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1130331,MS Fundamentals  AI Concepts
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1130332,MS Fundamentals of Azure OpenAI Service
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1130333,MS Get Started with Azure OpenAI
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1130702,MS PL-7001  CanvasApps with PowerApps
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1130703,MS PL-7002  AutoProc using PowerAutomate
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1130704,MS PL-7003 Model DrivenApps PA&Dataverse
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1130865,MS DP-600 Fabric Analytics Engineer Ass
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131553,Eviden Power BI Workshop Cert Exam
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131634,MS AZ-1003 Sec. stg Azure File&Blob Stg
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131663,Microsoft GitHub Copilot
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131664,MS MO-210 Excel Associate
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131680,Atos Excel Pivot tables
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131704,Atos Fundamentals of Microsoft Copilot
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131706,ATOS DWP Microsoft End-Point Management
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131707,ATOS DWP Active Directory L1
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131708,Atos High level Azure Cloud Services
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131709,Atos Power BI Level 1
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131710,Atos PowerShell Fundamentals (Scripting)
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131723,Atos Advance Excel
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131724,Atos Advanced Power BI
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131725,Atos Data Analytics using Excel
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131726,Atos Machine Learning using Azure studio
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131727,Atos Excel Dashboard
1103425,Certifications,1104027,Technologies Certifications,1104037,Microsoft Active Certifications,1131728,Atos PowerShell Cmdlets
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110333,MySQL Associate
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110334,MySQL Cluster Database Administrator
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110335,MySQL Database Administrator
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110336,MySQL Developer
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110431,Oracle 10g Managing Oracle Linux Expert
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110432,Oracle Database 10g Administr. Prof OCP
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110433,Oracle Adm SystemAdm WebL Serv 9/10
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110434,Oracle Adm SystemAdm WebLogic 8.1
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110435,Oracle Adm SystemAdm WebLogic 9
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110436,Oracle Application Grid
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110438,Oracle Application Server 10g Adm Assoc.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110440,Oracle Architect SOA Enterpr Arch Ph 2
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110441,Oracle Architect SOA Enterpr Arch Ph 1
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110442,Oracle Assoc.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110443,Oracle BI Foundation 11g Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110445,Oracle Communications
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110446,Oracle CRM on Demand
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110447,Oracle CRM On Demand 15 Adm Cons etc
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110448,Oracle Database
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110449,Oracle Database 10g Administr. Assoc.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110450,Oracle Database 10g Administr. Master
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110451,Oracle Database 10g Administr. Prof
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110452,Oracle Database 11g Administr. Assoc.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110453,Oracle Database 11g Administr. Master
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110454,Oracle Database 11g Administr. Prof OCP
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110455,Oracle Database Administr. Prof (Gen)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110456,Oracle Database Performance Tuning
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110457,Oracle Database Security Options
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110458,Oracle Database SQL Expert
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110459,Oracle DB 10g Adm Real Appl Clusters Exp
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110465,Oracle EBS R12 Fin. Man Impl Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110466,Oracle EBS R12 HCM Impl Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110467,Oracle EBS R12 SCM Impl Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110468,Oracle EM Application Quality Management
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110469,Oracle Enterpr Dev Oracle Internet Platf
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110470,Oracle Enterprise Content Management
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110471,Oracle Enterprise Linux
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110472,Oracle Enterprise Manager
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110473,Oracle Enterprise Taxation Management
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110474,Oracle Essbase
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110477,Oracle GoldenGate
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110479,Oracle Hyperion Financial Management
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110480,Oracle Hyperion Planning
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110483,Oracle iStore
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110485,Oracle Master
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110486,Oracle OCP DBA
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110487,Oracle PL/SQL Developer Assoc.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110488,Oracle OCP 8i DBA
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110489,Oracle Database  9i Administr. Prof OCP
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110490,Oracle Policy Automation
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110491,Oracle Product Lifecycle Management
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110492,Oracle OCP Java SE 6 Programmer
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110493,Oracle Prof Appl. Dev
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110495,Oracle Prof DBA
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110496,Oracle Prof DBA (Oracle 8 or 7.3)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110498,Oracle Expert RAC 11g_Grid Infra Admin
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110503,Oracle Support Prof WebLogic Server 9/10
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110504,Oracle VM
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110505,Oracle WebCenter
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110506,Oracle  9i JDeveloper
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110511,PeopleSoft Business Analyst Pro
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110512,PeopleSoft Certification Program
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110513,PeopleSoft Database Administrator Pro
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110514,PeopleSoft Enterprise Financial Man
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110515,PeopleSoft Enterprise HCM
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110516,PeopleSoft Enterprise PeopleTools
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110518,PeopleSoft Project Lead Pro
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110519,PeopleSoft Quality Assurance Pro
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1110522,PeopleSoft Technical Pro
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111027,Siebel 1998 Business Analyst
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111030,Siebel 1999 Core Consultant
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111031,Siebel 2000 Business Analyst
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111032,Siebel 2000 Core Consultant
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111033,Siebel 7 Consultant
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111034,Siebel 7 Consultant Delta
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111035,Siebel 7.0 Business Analyst
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111036,Siebel 7.0 Core Consultant
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111037,Siebel 7.5 Business Analyst
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111038,Siebel 7.5 Core Consultant
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111040,Siebel 7.7 Core Consultant
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111041,Siebel 8.0 Core Consultant
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111042,Siebel Business Analyst
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111043,Siebel Consultant
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111044,Siebel CRM
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111046,Siebel Customer Consultant
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111049,Siebel Professional
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111110,SUN Adm. SUN EnterpriseE10K (SCY-C-E10)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111111,SUN AIP-CX-100/500
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111112,SUN Architect Java Technology
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111114,SUN Business Component Developer (SCBCD)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111115,SUN Business Component Developer 1.3
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111117,SUN Business Component Developer 5
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111119,SUN Developer Java Web Services
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111120,SUN Developer Java Web Services (SCDJWS)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111122,SUN Developer the Java 2 Platform
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111123,SUN Developer the Java Platform
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111124,SUN Engineer SUN ONE Dir. Server 5.x
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111125,SUN Enterprise Architect
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111126,SUN Enterprise Architect Java 2 Platform
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111128,SUN Java Developer (SCJD)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111129,SUN Java Programmer
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111130,SUN Java SCEA
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111132,Sun Java Programmer (SCJP)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111133,SUN level of expertise 1000 (SCY-C-1000)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111134,SUN level of expertise 1500 (SCY-C-1500)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111135,SUN level of expertise 2000 (SCY-C-2000)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111137,SUN Network Administrator
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111138,SUN Network Administrator Solaris
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111139,SUN Network Administrator Solaris 10
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111140,SUN Prof
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111141,SUN Programmer for the Java 2 Platform
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111142,SUN Programmer for the Java 2 Platf._old
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111143,SUN Programmer for the Java Platform
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111144,SUN Security Adm Solaris 9 OE
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111145,SUN Certified Security Administrator
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111146,Oracle Solaris 10 System Administrator
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111147,Oracle Solaris Assoc.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111148,Oracle Solaris SCNA
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111149,Oracle Solaris SCSA
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111150,SUN SUN Cluster
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111151,SUN System Adm Solaris 7 (310-009/010)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111152,SUN System Administrator I Solaris x
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111153,SUN System Administrator II Solaris x
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111154,SUN System Administrator Solaris
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111155,SUN System Administrator Solaris 10 Upgr
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111156,"SUN System Administrator Solaris, P 1&2"
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111157,SUN System Engineer
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111158,SUN Web Component Developer (SCWCD)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111160,SUN Web Component Developer 1.4
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111161,SUN Web Component Developer 5
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111162,SUN Workgroup-&Enterprise Level (CC-003)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111603,Oracle  8i Architecture&Administr.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111604,Oracle Database  9i Administr. Assoc.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111605,Oracle SQL and PL/SQL (Introduction)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111615,SUN Java Platform Standard Ed. Associate
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111927,Oracle Forms Developer Professional
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111928,Oracle SQL and PL/SQL Dev Associate
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1111929,Oracle SQL and PL/SQL Dev Adv. Prof.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1112285,Oracle SOA Infrastr. Impl. Expert
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1112286,Oracle Unified BPM 11g Impl. Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1112546,Oracle Application Developer (APEX)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1112547,Oracle Pillar Axiom 600 Impl. Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1112839,Oracle HCM Implementation Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1113134,Oracle OCP 6i
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1113135,Oracle  9i Intro Oracle9i SQL (1Z0-007)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1113229,Oracle Database  9i Administr. Prof
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1113230,Oracle Database 10g RAC Admin. Expert
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1113480,Oracle Associate Java SE 5/SE 6
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1113481,Oracle BI 11g
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1113482,Oracle Financials Accounting Hub
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1113483,Oracle R12 General Ledger
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1114115,Oracle UPK 11 Tech. Consult. Essentials
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1114116,Oracle UPK 11 Impl. Consult. Essentials
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1114525,Oracle Java Professional (OCJP)
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1114526,Oracle Linux Advanced System Admin.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1114527,Oracle Linux System Administration
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1114764,Oracle Taleo Sales and Presales
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1114775,Oracle Solaris 10 Containers Administr.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1115337,Oracle Expert EE 6 Enterpr JavaBeans Dev
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1115338,Oracle Expert EE 6 Java Persist. API Dev
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1115339,Oracle Expert EE 6 Java Web Comp. Dev
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1115340,Oracle Expert EE 6 Java Web Services Dev
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1115341,Oracle Expert SE 6 Java Programmer
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1115342,Oracle SOA Suite 11g Impl. Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1115736,Oracle Associate Java SE 7 Programmer
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116016,Oracle Associate WebL. Serv. 11g Sys Adm
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116017,Oracle Associate WebL. Serv. 12c Adm
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116018,Oracle Data Integrator 11g Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116070,Oracle Adv Impl. Specialist Comm. BRM 7
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116470,Oracle Database 12c Administr. Prof
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116741,Oracle Professional Java SE 7 Programmer
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116852,Oracle Adm SystemAdm WebL Serv 11g
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116853,Oracle OCP EBS R12 Appl. DBA
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116857,SUN Programmer Java 5
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116926,Oracle Enterprise Comm. Sales Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116927,Oracle Enterprise Comm. PreSales Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116928,Oracle Netw Session DC Infra Sales Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1116929,Oracle Netw. Session DC Infra PreS Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117017,Oracle Exalogic Cloud System Adm.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117018,Oracle SOA Suite 12c PreSales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117019,Oracle SOA Suite 12c Sales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117150,Oracle Database 11g Data Guard Adm.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117157,SUN ZFS Storage 7000 Appliance Adm.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117270,Oracle BI Cloud Service Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117271,Oracle BI Foundation 11g PreSales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117272,Oracle BI Foundation 11g Sales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117273,Oracle Database 11g DW Impl Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117274,Oracle Database 11g DW PreSales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117275,Oracle Database 12c DW Impl Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117276,Oracle Exadata dB Machine '14 PreS. Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117277,Oracle Exadata dB Machine '14 Sales Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117279,Oracle Fusion Appl. 2014 Security Spec.
